% name: utt1
% type: matrix
% rows: 74
% columns: 26
 9.43507 10.7433 11.1284 10.9976 10.4132 9.47461 8.60517 8.66674 8.72203 8.36687 7.62534 9.02862 8.87882 8.85374 9.06369 8.39529 7.29193 5.68033 7.82222 8.22331 6.0609 5.74503 6.43302 6.87897 6.43559 5.99252
 9.37133 10.7266 11.0296 10.8857 10.343 9.24126 8.55835 8.43685 8.77823 8.51717 7.26135 8.29211 8.3139 8.60024 8.74761 8.07906 7.42021 6.73761 7.86669 8.28038 6.88145 6.35222 6.8445 7.03713 6.99718 6.77571
 8.84559 10.8894 10.6954 10.9547 10.0914 8.84586 8.11758 8.10192 8.6098 8.3778 6.71573 7.73141 7.94923 8.24215 8.51198 7.62568 7.04367 6.4088 7.30081 7.64675 6.21586 5.80085 6.08389 6.41875 6.35669 6.18197
 8.95265 10.8988 10.3819 11.0316 9.61171 8.47379 7.76238 8.07327 8.27732 8.22788 6.50599 7.08166 7.61755 7.67976 7.99741 6.87318 6.07368 5.43655 6.57328 6.92466 5.78417 5.64871 5.83598 6.40243 6.08038 6.0681
 8.99034 10.6731 10.0178 10.3465 9.29971 7.57679 6.95561 7.46247 7.61512 7.54185 6.14129 6.73178 7.3748 7.58609 8.09929 6.70826 5.88351 5.03898 6.39338 6.94641 5.571 5.41466 5.77722 6.06591 6.0166 5.84529
 9.1992 10.281 9.03783 8.7171 8.4416 6.62269 6.00607 6.33567 7.02393 7.02781 6.0013 5.77313 6.02555 7.06458 7.44544 5.95403 5.9666 5.73686 5.93818 6.24558 5.93829 5.65552 5.91663 6.04008 6.05746 6.08955
 9.09004 9.8139 8.23936 7.44052 7.41486 5.87204 5.69985 6.71363 7.04867 6.75797 5.46579 5.48232 6.48543 6.96603 7.46062 5.72302 5.54711 5.25624 5.51046 5.62407 5.40675 5.4658 5.51464 5.7751 5.68427 5.76786
 8.8148 8.928 7.12294 7.13645 6.62589 5.28751 5.57153 6.67717 6.89859 6.44427 5.16551 5.40879 6.75111 6.845 6.75795 6.02412 5.76895 5.44883 5.32639 5.65666 5.24804 5.39239 5.49768 5.83613 5.70238 5.7408
 8.30162 8.28884 6.90155 6.96458 6.56742 5.08828 5.65281 6.48147 6.80756 6.34951 5.23573 5.25758 6.34053 6.94444 6.77437 5.78532 6.07808 5.00669 5.39693 5.54821 5.29451 5.58835 5.80852 5.39026 5.55382 5.73802
 7.54576 7.72104 6.76004 6.76397 6.11726 4.95996 5.63968 6.61887 5.83934 6.17254 5.03543 4.5707 6.07279 6.66245 6.61028 5.69558 5.83632 5.25007 5.4364 5.61903 5.31514 5.50049 5.56956 5.55203 5.58833 5.81147
 7.01475 6.42522 6.03715 6.23187 5.66461 4.91529 5.37953 5.88243 5.69225 6.77047 5.54602 5.01964 5.68658 6.14488 6.27902 5.16577 5.51418 5.03897 5.38861 5.29129 5.15082 5.45061 5.62605 5.77657 5.90528 6.12502
 6.39953 5.9789 6.38058 6.46807 5.71958 4.87323 5.54886 5.6435 5.98627 6.46117 5.1421 5.64841 6.17959 6.01867 6.06718 5.22454 5.22323 4.90517 5.09775 5.23688 5.0871 5.35979 5.47419 5.78542 5.83365 5.85382
 6.76754 6.34636 5.96726 6.0269 5.46315 4.90578 5.10458 5.78849 5.60128 6.17241 4.76996 5.50077 5.51503 5.84229 6.11119 5.46797 5.18901 4.76331 5.04248 5.16534 5.17787 5.3419 5.46742 5.75898 5.83128 5.99409
 7.48915 6.52893 6.05937 5.41053 4.8552 4.91616 4.79781 5.33396 5.57434 5.37983 4.94747 5.38715 5.67347 5.64339 5.65704 4.92302 5.1923 4.76077 4.68144 4.95167 5.23565 5.14811 5.48384 5.67473 5.77621 5.88244
 7.08585 6.07376 5.75092 6.32069 5.94551 5.39139 5.29767 5.60005 5.74522 5.00608 4.32422 4.5911 5.03129 5.26161 5.44335 5.34166 5.18346 5.03984 4.98022 5.18549 5.44622 5.44839 5.64705 5.81421 5.78379 5.78348
 7.54621 6.64884 5.40856 5.99392 5.62923 5.12382 4.49083 5.43734 5.42767 5.26385 4.40245 5.13383 5.07715 5.04093 5.2336 5.16946 5.19979 5.13106 5.20383 5.19114 4.97916 5.21771 5.54776 5.42156 5.58739 5.72518
 8.27449 6.74651 5.46842 6.10856 5.92377 5.21555 4.58014 5.14146 4.80591 4.91326 4.22125 4.71611 4.95009 4.82759 5.16406 5.0121 4.74956 4.80228 5.09633 5.04092 5.41156 5.4721 5.50974 5.41929 5.60061 5.81181
 7.59245 5.30283 6.04847 6.05521 5.81555 5.13193 4.75371 5.14405 5.15924 4.63866 4.64923 5.0651 5.04496 5.32494 5.21711 4.60992 4.96777 4.69962 5.00878 4.90633 5.10625 5.23339 5.51275 5.62259 5.56084 6.02697
 8.10372 6.23429 5.51244 6.19092 5.25905 4.73439 4.74653 5.27697 4.80342 4.66733 4.75028 4.53825 4.70411 5.02266 5.22779 4.77596 5.05008 5.01286 4.95393 5.40812 5.26392 5.59502 5.39755 5.44134 5.66428 5.82084
 7.7674 4.96648 5.2763 6.14473 5.15079 4.82259 4.88511 5.32247 4.97902 4.95405 4.53883 4.86191 5.00694 4.69153 4.81278 4.58269 5.01553 4.92006 4.80526 5.3046 5.22704 5.38143 5.51076 5.46755 5.77883 5.64302
 6.89794 5.65119 5.79203 5.45172 4.65313 4.93767 4.66905 4.7975 4.53075 4.99191 4.78049 4.73297 4.61859 5.35349 4.73014 4.53992 4.87639 5.0776 5.08818 5.31952 5.37207 5.25319 5.42374 5.59806 5.51958 5.73851
 6.37935 6.05878 5.57964 5.17584 5.01402 5.09404 4.95879 4.74857 4.96885 4.38262 4.66088 4.82087 4.66331 4.93008 4.7075 4.41611 5.00759 4.75439 5.04463 5.33967 5.38147 5.38261 5.43561 5.48663 5.81535 5.94158
 6.68781 5.55432 6.06352 6.07957 5.39044 5.11238 5.04821 4.96058 5.3063 4.87145 4.6501 4.63817 4.80742 5.03793 4.97877 4.74042 4.7232 4.78123 4.99521 5.24649 5.36048 5.42324 5.47924 5.68319 5.88427 6.07535
 7.3028 5.54361 5.06346 5.64326 5.04747 4.94302 4.47567 4.41997 4.58756 4.60056 4.98685 4.61448 4.43739 4.94802 5.02462 4.95222 5.31716 5.08325 4.9131 5.2901 5.25532 5.59251 5.43837 5.59236 5.41573 5.65472
 7.48457 5.5426 5.78409 5.8061 5.46261 4.65757 4.34107 4.30517 4.64818 4.79695 4.51986 4.63028 4.77868 4.36193 4.33602 4.79037 5.04901 5.17319 4.84693 5.37802 5.26283 5.57592 5.41155 5.60714 5.61873 5.88071
 6.89477 5.97806 5.05156 5.36129 4.85217 4.52734 4.58003 4.11038 4.01301 3.90557 4.59174 4.54326 4.65483 4.87824 4.78262 4.90691 4.7097 4.89497 4.91094 5.2458 5.26008 5.22757 5.42415 5.59428 5.53891 5.55448
 7.27417 5.63378 5.29584 4.93247 4.98543 4.815 4.3723 4.04382 4.11774 4.46002 4.79442 4.82488 4.5862 4.55071 4.79305 4.74233 4.56612 4.64313 4.90433 4.97857 5.23533 5.46174 5.41384 5.63971 5.82307 5.84227
 7.21002 6.15508 4.81128 4.86052 5.00231 4.9427 4.55267 4.81465 4.51354 4.85052 5.11016 4.90763 4.76443 4.83807 4.8672 5.00101 5.08597 4.99023 5.07307 5.01789 5.20386 5.20382 5.15841 5.51659 5.66018 5.91752
 6.68719 5.13355 5.38898 4.94047 4.85765 4.84654 4.34337 4.12395 4.41391 4.26153 4.24718 4.42929 4.57555 4.68794 4.59493 4.46054 4.89475 4.98679 5.20386 5.07096 5.22732 5.41879 5.50988 5.46598 5.49288 5.75353
 6.9199 6.26267 4.80529 4.91705 4.85299 4.8694 4.73575 4.06645 4.53248 4.68566 4.82442 4.89993 4.73547 4.27474 4.21817 4.65095 5.01278 5.12874 5.18073 5.19704 5.44476 5.70044 5.58651 5.58959 5.66965 5.8244
 6.75018 6.04418 5.44466 4.94308 5.20272 4.83895 4.44702 4.13976 4.39473 4.60099 4.49376 4.46796 4.6991 4.36003 4.70293 4.87999 4.84225 4.77881 4.94926 5.23614 5.13156 5.43838 5.57123 5.66432 5.61833 5.66076
 6.55717 5.82527 4.68796 5.19289 5.03315 4.69631 4.41396 3.92591 4.08519 4.55047 4.37639 4.48944 4.12203 4.91596 4.79594 4.85196 4.557 4.66061 4.99412 5.09412 5.0664 5.33698 5.38663 5.69837 5.81315 5.65594
 7.38394 5.93296 4.77929 5.03719 4.97465 4.65596 4.41584 3.95008 3.87085 4.03312 4.83612 4.42198 4.66071 4.83977 4.54701 4.67235 4.60382 5.02423 4.92611 5.07384 5.31302 5.38566 5.20677 5.60784 5.69816 5.94829
